gene	s15v24hpf_mean_expression	s15v24hpf_log2_change	s24vMel_mean_expression	s24vMel_log2_change	s24vIri_mean_expression	s24vIri_log2_change	MelvIri_mean_expression	MelvIri_log2_change	genename	type	s15_Rep1	s15_Rep2	s24_Rep1	s24_Rep2	Mel_Rep1	Mel_Rep2	Iri_Rep1	Iri_Rep2	s15	s24	Mel	Iri	s15_Rep1_zscore	s15_Rep2_zscore	s24_Rep1_zscore	s24_Rep2_zscore	Mel_Rep1_zscore	Mel_Rep2_zscore	Iri_Rep1_zscore	Iri_Rep2_zscore
ENSDARG00000040266	0	0	445.797652241132	3.3384191015713	445.797652241132	3.92730824098168	0	0	sox19b	TF	16.454128	11.703627	6.552334	3.639097	0.339759	1.09294	0.462773	0.481792	14.0788775	5.0957155	0.7163495	0.4722825	0.0434367847729421	0.00202621613698903	-0.0320844120574513	-0.0634208502843251	-0.0756283543636777	-0.0765135914519378	-0.0705454122085307	-0.063229144072724
ENSDARG00000040277	225.558924880046	3.70561995303468	225.558924880046	-2.85301537349269	225.558924880046	-3.64733076100526	0	0	fbxo32	other	2.439401	8.854769	0.206089	0.175223	1.72755	1.930917	1.390855	5.52323	5.647085	0.190656	1.8292335	3.4570425	-0.111080339171026	-0.0309418889916641	-0.08250807340197	-0.0950760018107486	-0.0666895922356707	-0.0698163778374486	-0.0657543457754231	-0.0400339491035416
ENSDARG00000040280	0	0	430.942896647354	-3.46965674630227	0	0	430.942896647354	2.34763519643333	zgc:110182	other	4.117459	7.904719	1.474965	0.803988	15.188637	26.773472	6.692351	1.572882	6.011089	1.1394765	20.9810545	4.1326165	-0.0925791799282404	-0.041936241211914	-0.0724263047793928	-0.0893299350226635	0.0200132720121933	0.128728328717382	-0.0383862688912104	-0.0582091388125333
ENSDARG00000040290	0	0	229.763344983123	-3.69943237529792	229.763344983123	-4.31589261840867	0	0	pon3.2	other	3.748259	2.079833	0.366135	0.349897	7.949211	9.345669	14.875963	4.761587	2.914046	0.358016	8.64744	9.818775	-0.0966497352919027	-0.109344112720575	-0.0812364387103461	-0.0934797162825434	-0.0266158724031468	-0.010556782356354	0.00386024462244047	-0.0435381988596455
ENSDARG00000040295	0	0	0	0	8447.42619156262	2.44251552374628	0	0	apoeb	other	395.700653	246.334381	75.527458	44.966309	20.364794	45.837521	28.366524	6.755119	321.017517	60.2468835	33.1011575	17.5608215	4.22475849790686	2.71726557320117	0.515952780608792	0.314254307075506	0.0533529003569645	0.281090515877757	0.0735029852109766	-0.0343661405268238
ENSDARG00000040306	0	0	289.191393555015	-2.6102468008703	289.191393555015	-2.43948956662238	0	0	otomp	other	1.466712	0.568614	0.544926	0.389852	2.54197	8.658344	7.204669	2.924727	1.017663	0.467389	5.600157	5.064698	-0.121804565677324	-0.126832533296264	-0.0798158668863072	-0.0931145812980612	-0.0614439128413733	-0.01604996695161	-0.0357415138233642	-0.0519894236552479
ENSDARG00000040310	0	0	1612.13027434809	1.6345509338848	0	0	0	0	prpf4bb	other	23.217909	15.159862	6.685182	9.501513	3.171777	3.832633	4.329704	3.881498	19.1888855	8.0933475	3.502205	4.105601	0.118009766972799	0.0420231267690144	-0.0310288772392562	-0.00984624947871567	-0.0573873258195856	-0.0546176333777654	-0.0505830346241761	-0.0475874078244751
ENSDARG00000040314	0	0	0	0	8651.18932255497	-2.79210185708431	8651.18932255497	-4.29078949648005	psph	other	20.123749	18.020931	27.862082	22.239586	16.932642	10.728373	106.676445	541.599731	19.07234	25.050834	13.8305075	324.138088	0.0838956023356665	0.0751325423918114	0.13723075249876	0.106562612670902	0.0312464085904352	0.000493955377030916	0.477764714112522	2.42640498341771
ENSDARG00000040350	0	0	385.941084008142	2.03711368960202	0	0	0	0	rpp38	other	13.365859	9.424562	8.007402	7.983597	2.464302	2.430535	3.450616	5.194103	11.3952105	7.9954995	2.4474185	4.3223595	0.00938757041112722	-0.0243480203167176	-0.0205232674648227	-0.0237179610318445	-0.0619441724459953	-0.0658233703066406	-0.0551211778146998	-0.0415482323169069
ENSDARG00000040352	0	0	872.341192433004	-2.53625376238175	872.341192433004	-1.91699639500717	0	0	crot	other	4.114515	2.817384	0.885707	0.772084	8.258162	11.071013	7.541978	4.883911	3.4659495	0.8288955	9.6645875	6.2129445	-0.0926116385278899	-0.100808882496484	-0.0771082144498433	-0.0896214946909133	-0.0246259189460269	0.00323237573089337	-0.0340002131328163	-0.0429753973277393
ENSDARG00000040387	0	0	912.802400833831	-1.73378221725645	0	0	0	0	mmd	other	6.332122	9.760111	3.024341	3.333743	3.072261	12.102839	6.06438	5.105968	8.0461165	3.179042	7.58755	5.585174	-0.0681617683536075	-0.020464915329451	-0.0601158423375354	-0.0662113753262867	-0.0580283083968834	0.0114788540172711	-0.041628063020463	-0.0419537333879523
ENSDARG00000040401	1668.4174495606	-2.15134273650363	0	0	0	0	0	0	slc25a20	other	12.818102	10.532947	21.602333	20.294258	19.895287	12.4136	26.694952	15.881731	11.6755245	20.9482955	16.1544435	21.2883415	0.0033483634925639	-0.0115213532090477	0.0874943392846959	0.0887849300506349	0.0503288056694833	0.0139624935444327	0.0648737773395574	0.0076245662413799
ENSDARG00000040442	0	0	1190.47327329637	2.18980275338382	0	0	0	0	prtgb	other	1.021567	0.575872	9.649686	3.726229	0	0.185614	0	0.027261	0.7987195	6.6879575	0.092807	0.0136305	-0.126712440453482	-0.126748540865956	-0.00747461077925173	-0.0626245809446204	-0.077816742155391	-0.0837650506685751	-0.0729343995894394	-0.0653203996161894
ENSDARG00000040443	0	0	739.469064461894	2.02586780415929	739.469064461894	2.02012703055925	0	0	polr2i	other	12.518462	8.052872	5.009567	4.934303	1.565983	2.554663	2.811466	1.929095	10.285667	4.971935	2.060323	2.3702805	4.47307483391555e-05	-0.0402217564327059	-0.0443423631358448	-0.0515844087197841	-0.0677302453172483	-0.0648313243059278	-0.0584206816416469	-0.0565702353914147
ENSDARG00000040452	0	0	0	0	2530.64035994947	-3.15336680919553	0	0	fam214a	other	7.882134	17.777647	1.725705	2.003222	4.374268	13.091545	19.897268	30.916988	12.8298905	1.8644635	8.7329065	25.407128	-0.0510723597394662	0.0723171642690271	-0.0704340670316341	-0.0783705485133277	-0.0496420810312354	0.0193807120443138	0.0297818828353302	0.0768004080402404
ENSDARG00000040463	410.455504582823	-2.31855685182868	0	0	0	0	0	0	slc25a51b	other	3.787154	1.497146	11.074469	9.089056	7.142432	7.768598	7.538941	7.157429	2.64215	10.0817625	7.455515	7.348185	-0.0962209047099156	-0.116087195834264	0.00384590638978719	-0.0136155519513616	-0.031812336114809	-0.0231609246803273	-0.0340158911319127	-0.0325151490263726
ENSDARG00000040466	0	0	2585.27845936062	-4.85560747317705	2585.27845936062	-7.4032315096203	0	0	vil1	other	0.055716	0.082873	0.162155	0.055288	1.862369	15.15169	93.601318	7.420674	0.0692945	0.1087215	8.5070295	50.510996	-0.137361275687904	-0.132453719172604	-0.0828571480338996	-0.0961720464700872	-0.0658212230278175	0.0358456402485747	0.410266581320033	-0.0313039828671017
ENSDARG00000040492	0	0	0	0	8881.36912860242	-2.64225873979247	8881.36912860242	-3.49417727617047	mthfd1b	other	13.679669	11.383745	6.983476	11.969861	5.212956	9.257727	67.360703	124.597694	12.531707	9.4766685	7.2353415	95.9791985	0.0128474322168446	-0.00167558416501402	-0.0286588023938788	0.0127111327932562	-0.0442400914437443	-0.0112596254650377	0.274803842348048	0.507816764984559
ENSDARG00000040503	0	0	0	0	2633.07837932843	5.21531095672445	2633.07837932843	4.00759177364389	sb:cb81	other	96.322731	98.918495	20.144632	22.036493	5.066983	26.508701	1.16473	0.300081	97.620613	21.0905625	15.787842	0.7324055	0.924015252621982	1.01131096708126	0.0759122743682664	0.104706615689211	-0.0451803035679846	0.126612246836946	-0.0669216778615819	-0.0640651797579878
ENSDARG00000040523	0	0	258.56155479958	-2.88143598605706	0	0	0	0	smpd2a	other	0.827067	0.910694	0.650108	0.402737	2.298112	10.429911	1.880045	1.249887	0.8688805	0.5264225	6.3640115	1.564966	-0.128856868996907	-0.122873849008592	-0.0789801504039559	-0.0929968297206603	-0.0630146022715623	-0.00189138905343397	-0.0632289850977978	-0.0596952092549489
ENSDARG00000040526	351.288409195897	2.28783740664421	0	0	351.288409195897	2.98303304473361	351.288409195897	3.20996094046925	s1pr5a	other	14.578583	17.432861	0.926239	1.893735	1.229325	4.32641	0.268392	0.23324	16.005722	1.409987	2.7778675	0.250816	0.0227582642974815	0.0683271650851829	-0.0767861701793155	-0.0793711124989616	-0.0698986595672979	-0.0506713078259643	-0.0715488712610001	-0.064372709083338
ENSDARG00000040527	0	0	738.112111222964	-2.56667359173829	738.112111222964	-2.33130814307022	0	0	siae	other	3.123725	1.644859	0.815687	1.368882	11.575593	7.689144	9.451926	9.940887	2.384292	1.0922845	9.6323685	9.6964065	-0.103535434705471	-0.114377802908092	-0.0776645536342497	-0.0841675633063807	-0.00325834516504948	-0.0237959306656057	-0.024140429458765	-0.0197087134422138
ENSDARG00000040534	0	0	9264.80117406132	-2.46982288246392	9264.80117406132	-2.53670948845061	0	0	epcam	other	180.645615	180.336929	12.28628	11.046001	60.041691	218.887512	260.164154	19.125835	180.491272	11.6661405	139.4646015	139.6449945	1.85370368096888	1.95351710425002	0.0134742689061354	0.00426829443100588	0.308911802425385	1.66412699028271	1.27011906478895	0.0225503919245093
ENSDARG00000040538	0	0	1085.10273935731	2.07520286081634	0	0	0	0	spsb4b	other	7.414574	18.703217	20.558588	14.79528	3.008951	5.613431	8.832203	9.466877	13.0588955	17.676934	4.311191	9.14954	-0.0562273675017467	0.0830282243021798	0.0792013338287082	0.0385316639588344	-0.0584360881204327	-0.0403852802102498	-0.0273396446823387	-0.0218895900824387
ENSDARG00000040556	269.092117814127	2.16582011280151	0	0	269.092117814127	-1.73794936196991	0	0	ift20	other	13.619241	10.711648	1.248079	0.83888	2.775176	2.99766	8.634545	4.096481	12.1654445	1.0434795	2.886418	6.365513	0.0121811929982223	-0.00945335496041777	-0.0742290121800388	-0.0890110690514821	-0.0599418329454638	-0.0612908386606442	-0.0283600206933325	-0.0465982907114491
ENSDARG00000040557	0	0	435.01802772839	2.18719197475508	435.01802772839	2.28759989104316	0	0	exosc5	other	22.67111	11.34419	4.998511	14.674736	4.087746	1.537714	3.557169	2.656249	17.00765	9.8366235	2.81273	3.106709	0.111981122329529	-0.00213333018056266	-0.0444302078376842	0.0374300538582357	-0.0514875692945552	-0.0729589038075624	-0.054571115964942	-0.053224666368723
ENSDARG00000040559	184.209035371675	2.71527802086444	184.209035371675	-2.18139955881072	0	0	0	0	rad1	other	8.106416	3.664884	0.257748	0.214522	2.325408	2.469615	2.988627	1.078308	5.88565	0.236135	2.3975115	2.0334675	-0.0485995745334183	-0.0910012792054339	-0.0820976203038944	-0.0947168617843398	-0.0628387887297206	-0.0655110382163157	-0.0575061179281433	-0.060484628535245
ENSDARG00000040564	0	0	0	0	3907.7634248033	1.87283364545015	0	0	hnrnpul1	other	63.00827	37.092545	23.743418	27.818012	12.881915	11.185398	11.311436	10.502983	50.0504075	25.780715	12.0336565	10.9072095	0.55671200800912	0.295836759774739	0.104506185652088	0.15754192667278	0.005155675116522	0.00414655449629306	-0.0145410234331899	-0.0171225611754602
ENSDARG00000040565	1129.88802145054	-5.55292154068773	0	0	1129.88802145054	2.86564604516053	0	0	ckmb	other	1.246153	0.340107	26.738609	18.011177	14.465259	7.284038	8.996246	0.597496	0.79313	22.374893	10.8746485	4.796871	-0.124236303544209	-0.12947690616379	0.128304273599551	0.0679206390856349	0.0153539941593801	-0.0270335868524834	-0.0264928004262425	-0.0626968005551176
ENSDARG00000040606	0	0	0	0	2258.37853225683	3.63811174858688	2258.37853225683	4.00573029989759	tfap2c	TF	15.109502	13.327682	4.18725	4.837255	7.941377	10.903652	0.86498	0.155634	14.218592	4.5122525	9.4225145	0.510307	0.0286118265486198	0.02082041927899	-0.0508760273618305	-0.0524712969684145	-0.0266663311988234	0.00189480636116778	-0.0684690865639638	-0.0647297671887394
ENSDARG00000040610	0	0	426.034504772272	-2.51337568390403	0	0	426.034504772272	3.19250591516726	si:ch73-352p4.8	other	7.811674	5.704357	2.737253	2.574146	5.559921	4.808351	0.871735	0.553276	6.7580155	2.6556995	5.184136	0.7125055	-0.0518492051645032	-0.0673996955985817	-0.0623968806661968	-0.0731530707037792	-0.0420052898044888	-0.0468195770188173	-0.0684342150183939	-0.0629002527291873
ENSDARG00000040621	0	0	198.813094388357	3.7108692534354	0	0	0	0	lrrc32	other	5.581391	12.196455	2.413078	2.033063	0	0.605137	0.288929	0.620593	8.888923	2.2230705	0.3025685	0.454761	-0.0764388325429834	0.00772941556438902	-0.0649725912503862	-0.0780978418915799	-0.077816742155391	-0.0804121720726335	-0.0714428524702717	-0.0625905333713889
ENSDARG00000040649	0	0	1238.65183181943	2.25117981638521	1238.65183181943	1.86969084707942	0	0	prickle1a	other	16.209496	24.980085	4.301811	4.018925	0.602232	2.487872	2.538117	1.293979	20.5947905	4.160368	1.545052	1.916048	0.0407396339069523	0.155666609262988	-0.0499657906679604	-0.0599497330052386	-0.0739377657145047	-0.0653651260624502	-0.0598317996446073	-0.0594923459971679
ENSDARG00000040657	0	0	2141.75432361178	-1.72674139797975	2141.75432361178	-2.36656237527871	0	0	wipi1	other	5.50755	4.619206	4.72754	3.283473	12.016967	16.737589	14.933689	28.421246	5.063378	4.0055065	14.377278	21.6774675	-0.0772529546410554	-0.079957489721161	-0.0465831896305689	-0.0666707755432788	-0.000415455136589169	0.0485203370171075	0.00415824533888316	0.0653177274473665
ENSDARG00000040666	983.104645671703	1.94133115192263	0	0	0	0	0	0	nifk	other	59.632191	37.207272	5.311326	5.69305	3.980578	4.168873	9.82597	4.467899	48.4197315	5.502188	4.0747255	7.1469345	0.519489590670015	0.297164425736712	-0.0419447573668175	-0.0446504811995512	-0.0521778384054907	-0.0519303625985723	-0.0222094905407543	-0.0448894304765194
ENSDARG00000040698	0	0	889.06977498147	-1.86108344421597	889.06977498147	-1.64819630423631	0	0	plekha8	other	5.039443	5.244184	0.58613	0.907359	2.074231	5.357496	3.619567	3.585774	5.1418135	0.7467445	3.7158635	3.6026705	-0.0824139932640724	-0.0727249985239531	-0.079488483285132	-0.0883852630546768	-0.064456619840476	-0.0424307437091577	-0.0542489968382991	-0.0489480068910642
ENSDARG00000040713	0	0	557.54924414154	2.04151845676037	557.54924414154	2.10366548499064	0	0	rbbp9	other	34.088734	15.836415	5.638859	9.432582	6.908709	6.64877	7.802315	5.369686	24.9625745	7.5357205	6.7787395	6.5860005	0.237864303839496	0.0498524641488015	-0.0393423660202568	-0.010476186147852	-0.033317746007829	-0.0321107256026512	-0.0326562673801825	-0.0407403909989588
ENSDARG00000040717	0	0	518.263476945598	-4.65504449540332	0	0	0	0	macc1	other	1.770658	1.498298	0.286489	0.198081	4.945657	21.627186	4.233747	0.413861	1.634478	0.242285	13.2864215	2.323804	-0.118453457820976	-0.116073864437224	-0.0818692606281015	-0.0948671104210529	-0.0459617643599501	0.087598588088158	-0.0510783964151834	-0.0635416883883441
ENSDARG00000040725	0	0	3542.50118471912	3.93025911470819	3542.50118471912	4.22099160879585	0	0	zgc:114130	other	114.574539	183.66391	28.116514	22.233257	1.350068	3.710876	1.718458	2.039658	149.1192245	25.1748855	2.530472	1.879058	1.12524763331249	1.99201823676313	0.139252324783349	0.106504774119612	-0.0691209538784572	-0.0555907300594874	-0.0640631506690798	-0.05606154514443
ENSDARG00000040730	0	0	0	0	1900.3528285788	2.73454768162506	0	0	wdr75	other	29.373819	21.659439	6.950493	11.585907	4.393763	6.105634	2.318127	1.441486	25.516629	9.2682	5.2496985	1.8798065	0.185880764992091	0.117238787861205	-0.0289208665943826	0.00920230942116581	-0.0495165137320632	-0.0364515342569689	-0.0609674608303854	-0.0588136797863925
ENSDARG00000040747	0	0	2180.66566896232	-5.44527842787721	2180.66566896232	-8.46892364465836	0	0	tm4sf4	other	0.190426	0.243189	0.102512	0.031447	1.668464	15.173907	142.354416	10.368264	0.2168075	0.0669795	8.4211855	76.36134	-0.135876052196466	-0.130598479374128	-0.0833310374651414	-0.0963899211582373	-0.067070165174316	0.0360232012017669	0.661946208053234	-0.0177423909682799
ENSDARG00000040777	0	0	0	0	1139.95177112745	2.06720784998292	1139.95177112745	1.99271703954719	inhbb	other	10.087131	10.713515	12.482891	7.432643	10.038408	18.152224	3.011077	3.72559	10.400323	9.957767	14.095316	3.3683335	-0.0267615190969708	-0.00943174930219431	0.0150364283375169	-0.0287529398890689	-0.0131593540790289	0.0598262711674875	-0.0573902235983069	-0.048304726267597
ENSDARG00000040812	0	0	0	0	180.36229698572	-3.85753353287937	180.36229698572	-3.00115687691493	ncf4	other	0.67062	0.45997	0.375499	0.475972	0.390303	1.25805	4.533828	8.957271	0.565295	0.4257355	0.8241765	6.7455495	-0.130581750294249	-0.128089804390014	-0.0811620376803149	-0.0923275602778233	-0.0753028004488606	-0.075194012346678	-0.049529278981257	-0.0242342406617903
ENSDARG00000040815	728.286869106652	2.41845835755229	728.286869106652	-2.02124392323111	728.286869106652	-2.73164947049673	0	0	tsku	other	13.715513	14.359268	0.81988	1.200346	7.076094	4.666807	16.506163	7.953733	14.0373905	1.010113	5.8714505	12.229948	0.0132426244878498	0.0327583381563952	-0.0776312384357319	-0.0857077557665156	-0.0322396191870062	-0.0479508137995992	0.0122758765377798	-0.0288514271805937
ENSDARG00000040861	0	0	893.902254751308	-1.57053936917211	893.902254751308	-1.92032984360312	0	0	tcf25	TF	4.601625	3.209844	0.822461	0.857593	4.153373	3.541367	5.979455	5.203943	3.9057345	0.840027	3.84737	5.591699	-0.0872410853773115	-0.0962671810361823	-0.0776107312744216	-0.0888400573892467	-0.0510648657735101	-0.0569454665052114	-0.0420664739764255	-0.0415029593772225
ENSDARG00000040869	0	0	0	0	155.990780174698	-3.70017919121293	0	0	upp1	other	0.60938	1.914765	0.174177	0.119442	0	2.652919	6.219558	4.337325	1.2620725	0.1468095	1.3264595	5.2784415	-0.13125694208859	-0.111254344531839	-0.0827616280442547	-0.0955857651587502	-0.077816742155391	-0.064046050460816	-0.0408269828282421	-0.0454901895035878
ENSDARG00000040912	0	0	0	0	529.34992852198	1.64928930792189	0	0	kdelr3	other	17.033171	18.945004	8.089528	8.348535	4.577038	4.314447	3.385435	2.439222	17.9890875	8.2190315	4.4457425	2.9123285	0.0498209304648194	0.0858262785522483	-0.0198707408744406	-0.0203829183346362	-0.0483360394178398	-0.0507669175699908	-0.0554576637083777	-0.0542231877387322
ENSDARG00000040917	0	0	0	0	1804.03840567096	3.33739524398442	1804.03840567096	2.38829862866871	cbfb	TF	23.060062	18.824713	7.378714	7.563856	4.00896	10.171311	1.604105	0.584835	20.9423875	7.471285	7.0901355	1.09447	0.11626945020008	0.0844342237941555	-0.0255184655391742	-0.027553829471878	-0.0519950299374165	-0.003958151554919	-0.0646534787002507	-0.0627550526576933
ENSDARG00000040920	352.83822171669	2.08673944643363	0	0	352.83822171669	1.70760544046897	0	0	si:dkey-49n23.1	other	7.242403	6.892521	0.831444	0.618713	0.370228	0.819216	0.402833	0.196204	7.067462	0.7250785	0.594722	0.2995185	-0.0581256112382502	-0.0536497945287211	-0.077539357454177	-0.0910230994388802	-0.0754321035281569	-0.0787012267920635	-0.0708548423256976	-0.0645431083307112
ENSDARG00000040926	0	0	1728.96413550575	2.54070592804151	1728.96413550575	4.06705680504935	0	0	nr2f2	TF	37.660446	17.417217	13.722493	9.672669	1.526232	4.728817	1.190015	0.467221	27.5388315	11.697581	3.1275245	0.828618	0.277243641431741	0.0681461265649644	0.0248856023687728	-0.0082821137409098	-0.0679862815167556	-0.0474552223737791	-0.0667911483235011	-0.0632961839105432
ENSDARG00000040930	0	0	1110.057468803	-1.96454619395042	1110.057468803	-1.7785364580503	0	0	deptor	other	2.173175	1.359316	1.410707	1.321693	6.246786	13.280471	9.345074	5.646381	1.7662455	1.3662	9.7636285	7.4957275	-0.114015571219364	-0.11768221879781	-0.0729368623816719	-0.0845988073254704	-0.0375811921924899	0.0208906315043121	-0.024692034845477	-0.0394673426203021
